isocode,region,region-score,Year,Prosperity Growth
ISR,Asia,0.2011346176575973,2014,-1.2913839552137603
ITA,Europe,0.2224476633026895,2014,-0.34639739990234375
JAM,Americas,0.1860369642954025,2014,1.1305961608886719
JOR,Asia,0.2011346176575973,2014,-0.8385047912597656
JPN,Asia,0.2011346176575973,2014,-0.17420069376628078
KAZ,Asia,0.2011346176575973,2014,0.5700022379557268
KEN,Africa,0.14716177440824962,2014,-0.08018790351019334
KGZ,Asia,0.2011346176575973,2014,1.3366792466905366
KHM,Asia,0.2011346176575973,2014,0.4145651923285598
KOR,Asia,0.2011346176575973,2014,-1.175240834554046
KWT,Asia,0.2011346176575973,2014,0.10947079128689552
LAO,Asia,0.2011346176575973,2014,-0.060049268934463385
LBN,Asia,0.2011346176575973,2014,-0.3513637118869397
LBR,Africa,0.14716177440824962,2014,-1.8499573601616746
LBY,Africa,0.14716177440824962,2014,-2.341592788696289
LKA,Asia,0.2011346176575973,2014,-0.49836476643879735
LSO,Africa,0.14716177440824962,2014,0.14150831434461963
LTU,Europe,0.2224476633026895,2014,0.14240900675455492
LUX,Europe,0.2224476633026895,2014,2.782140943739151
LVA,Europe,0.2224476633026895,2014,0.23701604207356297
MAR,Africa,0.14716177440824962,2014,0.3922381930881116
MDA,Europe,0.2224476633026895,2014,-0.17854521009656565
MDG,Africa,0.14716177440824962,2014,0.44022878011067945
MEX,Americas,0.1860369642954025,2014,0.16090138753255445
MKD,Europe,0.2224476633026895,2014,0.7204729715983049
MLI,Africa,0.14716177440824962,2014,0.6277099185519788
MLT,Europe,0.2224476633026895,2014,1.1473651462131045
MNE,Europe,0.2224476633026895,2014,0.12073940700954466
MNG,Asia,0.2011346176575973,2014,0.19454828898112453
MOZ,Africa,0.14716177440824962,2014,0.20353402031792456
MRT,Africa,0.14716177440824962,2014,-0.34425565931532276
MUS,Africa,0.14716177440824962,2014,-0.26538806491427636
MWI,Africa,0.14716177440824962,2014,-0.8376125759548572
MYS,Asia,0.2011346176575973,2014,-0.4291623433430942
NAM,Africa,0.14716177440824962,2014,-0.6885600619845889
NER,Africa,0.14716177440824962,2014,-0.28777737087673927
NGA,Africa,0.14716177440824962,2014,-0.3538271586100237
NIC,Americas,0.1860369642954025,2014,-0.4501902262369839
NLD,Europe,0.2224476633026895,2014,-0.20288848876953125
NOR,Europe,0.2224476633026895,2014,0.6535093519422759
NPL,Asia,0.2011346176575973,2014,0.018611060248481692
NZL,Oceania,0.0062095399886845015,2014,0.08209821912977588
OMN,Asia,0.2011346176575973,2014,-0.3783022562662737
PAK,Asia,0.2011346176575973,2014,-1.0631501939561616
PAN,Americas,0.1860369642954025,2014,0.06952116224501026
PER,Americas,0.1860369642954025,2014,0.2065688239203567
PHL,Asia,0.2011346176575973,2014,-0.005722469753692394
POL,Europe,0.2224476633026895,2014,1.4321912129720005
PRT,Europe,0.2224476633026895,2014,0.569427490234375
PRY,Americas,0.1860369642954025,2014,-0.6950836181640625
QAT,Asia,0.2011346176575973,2014,-0.3873608907063826
ROU,Europe,0.2224476633026895,2014,1.2955411275227888
RUS,Europe,0.2224476633026895,2014,1.6827021704779739
RWA,Africa,0.14716177440824962,2014,0.35932668050129735
SAU,Asia,0.2011346176575973,2014,-0.002282460530601327
SDN,Africa,0.14716177440824962,2014,-1.5888815985785598
SEN,Africa,0.14716177440824962,2014,1.5489720238579636
SGP,Asia,0.2011346176575973,2014,0.18851598103840672
SLE,Africa,0.14716177440824962,2014,1.2853285471598284
SLV,Americas,0.1860369642954025,2014,0.13228564792208886
SUR,Americas,0.1860369642954025,2014,-0.1449940999348911
SVK,Europe,0.2224476633026895,2014,0.6307152642144018
SVN,Europe,0.2224476633026895,2014,0.06236182318794192
SWE,Europe,0.2224476633026895,2014,-0.009805467393661615
SWZ,Africa,0.14716177440824962,2014,-0.04974174499511719
TCD,Africa,0.14716177440824962,2014,0.8703662024603958
TGO,Africa,0.14716177440824962,2014,1.597476111518013
THA,Asia,0.2011346176575973,2014,-0.8463990953233491
TJK,Asia,0.2011346176575973,2014,0.6822382609049527
TTO,Americas,0.1860369642954025,2014,0.09065034654405224
TUN,Africa,0.14716177440824962,2014,-1.039118025037979
TUR,Asia,0.2011346176575973,2014,0.7762400309244839
TZA,Africa,0.14716177440824962,2014,-0.29057015313043166
UGA,Africa,0.14716177440824962,2014,-1.4292229546440964
UKR,Europe,0.2224476633026895,2014,-0.5487810770670549
URY,Americas,0.1860369642954025,2014,0.5526818169487768
USA,Americas,0.1860369642954025,2014,0.36678314208984375
VEN,Americas,0.1860369642954025,2014,-0.9585217369927292
VNM,Asia,0.2011346176575973,2014,0.8549694485134509
YEM,Asia,0.2011346176575973,2014,-0.32229953342013573
ZAF,Africa,0.14716177440824962,2014,0.5356674194335938
ZMB,Africa,0.14716177440824962,2014,-0.4234983656141509
ZWE,Africa,0.14716177440824962,2014,-0.6047935485839844
