,country,isonum,isocode,year,rank_busi,busi,logis,bband,redu,hifi,affs,ippr,insdtf,creddtf,elcostlnl,stardtf,rank_econ,econ,barrier,amp,parfem,banka,povnahc,povdday,lfpr,urate,eqi,edi,gdp5,rank_soci,soci,vtf,rank_educ,educ,qslnl,secvocp,teryrs,edqualsc,gbrata,secyrs,Ginih15,prcompc,lityf,litaf,rank_envi,envi,fwateruse,airpollution,wasterwater,fishstock,marineprotect,improved_drinkwater,pestreg,terrestprotect,rank_gove,gove,elfcr,trang,womenparl,vapvt,polity2,polrights,geff,rqual,ticpi,judi,rlaw,rank_heal,heal,tblnl,Obesity,mort,meandiabetes,leb,dpt,imeas,impsan,rank_pers,pers,propright,rrgov,rrsoc,lgbt_rights,deathpen,civlib,conscription,pf,rank_safe,safe,warcasual,pts,tdeathslnl5,refugee_oriln,bdeathslnl,rdeathslnl,homilnl
456,Burundi,108,BDI,2010,141,33.699764251708984,2.289999961853028,0.0038125140126794,26.0,3.725139117073171,2.760615,2.075516553293413,8.71,18.75,10.510441780090332,71.03,142,45.45954895019531,3.5140124137724547,3.0489769838323357,84.0,7.23798418045044,67.0999984741211,77.6500015258789,83.0999984741211,7.099999904632568,0.7441005110740662,4.027589797973633,0.022072410210967,148,35.65200424194336,53.34400177001953,131,32.11534881591797,-7.178584575653076,4.581177234649658,0.0317010879516601,314.42059326171875,0.0905100107192993,0.5335259437561035,0.5685085522296884,49.633731842041016,72.69538879394531,57.87696075439453,95,57.78015899658203,2.86282306163022,0.0775,0.0,35.32307815551758,13.537367820739746,74.7,19,4.88615426133776,129,33.58884811401367,2.6155513658536584,3.255810795121952,0.314,50.810001373291016,6,3,-1.100406527519226,-1.104561686515808,22.923110961914062,1.9336679658536584,-1.1903488636016846,110,62.57312774658203,3.787709951400757,2.0,837.2401123046875,2.272547960281372,54.82919512195122,96,92,46.9,87,52.9566535949707,1,0.7,2.2,0,0,3,10.0,74.0,122,57.903568267822266,0.0,3.5,1.8842499256134035,9.092143058776855,-4.2985358238220215,2.8430182933807373,1.3239823579788208
457,Belgium,56,BEL,2010,19,66.29638671875,3.940000057220459,30.829486846923828,16.0,2.892842822222222,5.311918,5.266425533757962,94.28,56.25,4.571613311767578,94.28,15,78.13674926757812,5.753617473885351,5.273522722929936,61.5,96.3061294555664,5.920405864715576,0.0263402201235294,67.4000015258789,8.300000190734863,1.0264819860458374,1.5154999494552612,0.0052318572998046,21,58.013553619384766,80.2979965209961,9,78.66571807861328,-0.6226188540458679,39.89576721191406,0.9006896018981934,563.5874633789062,0.0159299969673156,4.226189613342285,0.17221591124597,89.0166015625,99.8310546875,99.53009796142578,41,65.8213119506836,51.8,0.385,67.110064,50.87878036499024,55.7242550206488,100.0,23,23.0152422376941,18,71.0247802734375,4.0922045,4.347198597222223,0.38,84.6500015258789,8,7,1.581551432609558,1.2867000102996826,70.70523834228516,5.204527047222222,1.369865655899048,11,81.55469512939453,-1.6094379425048828,18.7,439.2,6.36979341506958,80.1829268292683,98,95,99.5,12,83.15188598632812,1,3.7,2.2,3,0,7,10.0,12.0,27,78.45266723632812,0.0,1.5,-0.6931471824645996,2.030482769012451,-4.2985358238220215,2.079441547393799,0.5413133502006531
458,Benin,204,BEN,2010,139,34.60825729370117,2.789999961853028,0.2842752337455749,36.0,4.466019324590164,4.055436,2.927058294736842,21.77,18.75,9.48403263092041,41.23,122,52.53175354003906,4.56855935263158,3.9113012,68.5,10.463939666748,35.20000076293945,53.11000061035156,73.5999984741211,1.0,0.5740833878517151,3.783329963684082,0.0064105987548828,147,36.403934478759766,49.88650131225586,137,27.219030380249023,-7.178584575653076,3.4026641845703125,0.1154167652130127,230.0370941162109,0.2055500149726867,1.7434399127960205,0.6354692909651412,64.83934783935547,72.7322006225586,55.665035247802734,90,58.65525436401367,1.2621359223301,0.07,0.0084,28.15339088439941,12.079813957214355,74.5,17,26.0995674763152,73,47.45177459716797,3.399781883060109,4.641725903825137,0.108,61.83000183105469,7,6,-0.5782274007797241,-0.3235485255718231,31.938608169555664,3.2528646480874315,-0.7006985545158386,139,54.102664947509766,3.3524653911590576,8.0,930.47705078125,4.681865692138672,58.72970731707319,76,68,17.3,55,62.67470550537109,1,0.5,0.4,1,1,6,1.0,33.0,81,65.27434539794922,0.0,2.0,-0.6931471824645996,3.838987350463867,-4.2985358238220215,2.725958824157715,1.845055341720581
459,Burkina Faso,854,BFA,2010,131,36.43219375610352,2.2300000190734863,0.0881901532411575,34.0,4.140520550000001,2.724342,3.284792075,20.43,18.75,9.609203338623049,60.96,112,54.86567687988281,4.702426956034483,3.743402917241379,79.69999694824219,13.3530902862549,46.70000076293945,55.290000915527344,85.19999694824219,3.299999952316284,0.9038038849830629,4.000529766082764,0.0242080688476562,108,44.55522537231445,28.21500015258789,136,27.75080108642578,-7.178584575653076,4.907730102539063,0.0914392322301864,307.4346008300781,0.1248900294303894,0.8807374238967896,0.561053991317749,47.075801849365234,67.00209045410156,51.27446746826172,75,60.26112365722656,6.544,0.0,0.0,35.32307815551758,13.537367820739746,78.2,19,15.1914408823679,111,38.19310760498047,3.15230835,4.09757905,0.153,37.93000030517578,0,3,-0.5607650279998779,-0.1390907764434814,34.64325714111328,2.4594285000000005,-0.1834587454795837,121,59.40068817138672,3.2314321994781494,5.3,634.3546142578125,3.7873029708862314,57.051390243902446,91,92,17.4,69,59.820556640625,1,1.3,1.5,1,1,5,10.0,41.0,54,70.55541229248047,0.0,2.0,-0.6931471824645996,4.293835639953613,-4.2985358238220215,2.8113503456115723,-0.5351611971855164
460,Bangladesh,50,BGD,2010,100,45.45963668823242,2.740000009536743,0.274321049451828,104.0,4.65469945,3.873156,2.370329264285714,27.73,53.5,8.380158424377441,80.52,98,57.35859298706055,4.276034017582417,3.463800423076923,59.79999923706055,39.5513305664063,31.5,43.650001525878906,73.4000015258789,4.5,0.7661967873573303,4.812379837036133,0.0478233322501182,92,46.63386535644531,63.94499969482422,122,39.56344985961914,-7.178584575653076,3.2867672443389893,0.1273958683013916,371.3716125488281,0.0865800380706787,2.4006576538085938,0.4284189818809318,65.75987243652344,71.76277160644531,33.917869567871094,139,47.13759994506836,34.1619047619048,0.72,0.0,2.36,2.54456737264106,83.5,21,4.71868890112073,84,45.75351333618164,3.0337976500000003,3.8417016,0.186,78.93000030517578,5,5,-0.7466357350349426,-0.8340296149253845,28.33241081237793,3.38793305,-0.7863807678222656,100,65.60443115234375,4.169143199920654,2.9,848.553466796875,7.110179901123047,70.08029268292684,94,88,55.8,110,46.009761810302734,1,5.6,8.2,0,1,4,10.0,54.0,73,66.97794342041016,0.0,4.0,2.1588306427001958,4.193872451782227,-4.2985358238220215,2.167822360992432,0.9703496098518372
461,Bulgaria,100,BGR,2010,58,51.69667434692383,2.8299999237060547,15.22122573852539,9.0,4.256351699549549,3.484632,2.633813124378109,33.37,93.75,5.984439849853516,90.99,72,61.326961517333984,4.231512039800995,3.400427626865672,62.20000076293945,52.8249015808105,22.200000762939453,1.9299999475479128,66.80000305175781,10.199999809265137,0.9151893854141236,1.850160002708435,0.033736228942871,119,43.39126968383789,57.60799789428711,42,63.03977966308594,-7.178584575653076,30.09943962097168,0.6835322380065918,490.6028747558594,0.0301300287246704,4.429821014404297,0.1197247995127398,100.0,99.29041290283205,98.3639907836914,62,63.19891357421875,29.5285714285714,0.275,52.9253004,50.87878036499024,15.6615578530699,99.5,23,36.5809459877654,62,49.89559173583984,2.7862826103603604,3.4530104927927927,0.208,72.43000030517578,9,6,0.1104217618703842,0.6473889946937561,39.151004791259766,2.9578595869369373,-0.1039492264389991,85,69.8797607421875,0.5306282639503479,21.2,746.3,9.54181671142578,73.51219512195122,94,97,85.9,51,63.81251907348633,1,3.3,2.2,1,0,6,10.0,35.0,47,72.18254852294922,0.0,2.0,-0.6931471824645996,5.846486568450928,-4.2985358238220215,2.1747517585754395,0.6878314018249512
462,Bahrain,48,BHR,2010,39,55.414642333984375,3.369999885559082,12.37797737121582,4.0,3.4908214577181207,5.530371,5.08299694084507,42.56,37.5,4.000033855438232,75.03,36,68.70320129394531,5.5725129605633805,4.407471191549297,40.70000076293945,64.5145721435547,7.297395706176758,0.0441648922860622,72.0,3.5999999046325684,0.914465606212616,3.030679941177368,-0.0116550447419285,66,50.53409194946289,16.75,48,61.2342414855957,-7.178584575653076,7.971821308135986,0.3211314678192138,469.2560119628906,0.0288184881210327,2.6854817867279053,0.1452055080325474,96.76386260986328,98.1635971069336,95.2247314453125,118,53.07492446899414,100.0,0.25,75.6966666666667,30.249488830566406,7.37536360959782,100.0,3,2.80116385559783,67,47.906856536865234,4.079969982550335,4.673527926174497,0.025,13.479999542236328,-5,2,0.4839480519294739,0.7319740056991577,50.87115097045898,5.037676669798658,0.4800778329372406,44,75.51052856445312,0.5877866744995117,32.5,497.3,7.769582271575928,76.12756097560977,99,99,99.2,114,44.05799865722656,1,4.2,3.7,1,1,3,10.0,72.0,38,74.2879867553711,0.000167328165844,2.5,-0.5545177459716797,4.233750343322754,-4.2985358238220215,2.041220426559448,-0.1290430426597595
463,Belarus,112,BLR,2010,76,48.65361022949219,2.5299999713897705,17.55998992919922,12.453821182250977,3.802783966064453,4.250747680664063,3.4614782333374023,48.57,50.0,7.232010364532471,90.06,43,67.0301513671875,4.297669410705566,3.8622384071350098,61.70000076293945,58.601978302002,5.199999809265137,0.0,65.19999694824219,6.199999809265137,0.9412140250205994,2.448729991912842,0.0745906829833984,100,45.84141159057617,11.51099967956543,38,64.0921859741211,-7.178584575653076,14.914583206176758,0.8083187937736511,503.980224609375,0.0224999785423278,4.428660392761231,0.1290903985500335,100.0,99.19995880126952,98.3831024169922,61,63.44474411010742,11.6612903225806,0.2975,93.0137,35.32307815551758,13.537367820739746,99.6,9,8.27781106318173,135,31.37531280517578,2.849632501602173,3.908091306686402,0.318,69.55999755859375,-7,1,-1.1352651119232178,-1.156914234161377,29.233959197998047,3.1962034702301025,-1.041144847869873,92,68.43458557128906,1.8405495882034304,21.0,904.4,8.859830856323242,70.40487804878049,98,99,94.5,133,37.645145416259766,1,6.8,1.4,1,1,2,5.893049716949463,93.0,68,68.33951568603516,0.0,2.5,-0.6931471824645996,6.405498504638672,-4.2985358238220215,2.687847375869751,1.6332721710205078
464,Belize,84,BLZ,2010,88,47.064247131347656,2.612575054168701,2.888899803161621,24.0,4.617981,3.083601,3.267975,55.86,43.75,5.880533218383789,71.57,93,57.82753372192383,3.337744,3.002735,51.400001525878906,32.02092361450195,28.996307373046875,2.6825942993164062,68.0,10.800000190734863,0.8198655247688293,3.828160047531128,0.0046871183440089,71,49.93008804321289,69.46199798583984,97,52.172176361083984,-7.178584575653076,4.032947063446045,0.1788733005523681,342.556884765625,0.0038299560546875,3.409106969833374,0.1944412755209429,100.0,97.0411148071289,93.21665954589844,40,65.91062927246094,0.661861074705111,0.0,2.2801,49.92362976074219,14.2095261326762,97.2,21,36.4789249091275,74,46.89811706542969,3.048253,3.55954,0.0,76.54000091552734,8,7,-0.4396821558475494,-0.4459884464740753,40.06584167480469,3.056608,-0.3588986694812774,63,73.14984130859375,0.1893487721681594,20.8,673.0816040039062,8.74050235748291,69.78204878048781,96,98,89.2,61,61.22624206542969,1,0.8,0.0,0,1,6,10.0,23.0,88,63.99871063232422,0.0012147924862802,2.0,-0.6931471824645996,4.269913196563721,-4.2985358238220215,3.1499500274658203,3.732952833175659
465,Bolivia,68,BOL,2010,125,38.88083267211914,2.509999990463257,0.9446861147880554,99.5,3.198262099029126,3.931958,1.697034310344827,42.31,37.5,7.1680402755737305,54.37,99,57.31548690795898,3.144643813793103,2.6871880275862066,65.5,28.0291309356689,51.29999923706055,11.920000076293944,73.80000305175781,3.299999952316284,0.7318251729011536,3.611259937286377,0.0228303913027048,97,46.198524475097656,80.36750793457031,88,53.519866943359375,-7.178584575653076,0.0,0.5841031074523926,394.41314697265625,0.0169299840927124,2.196235179901123,0.1767081146548243,97.55023956298828,97.40412139892578,91.58700561523438,84,59.140743255615234,0.687973640856672,0.0025,3.509,35.32307815551758,13.537367820739746,86.9,7,20.8339363948369,98,41.4766845703125,2.3316592834951457,3.40500293592233,0.223,85.55000305175781,7,5,-0.5030620694160461,-0.786912202835083,31.938608169555664,2.3148031009708734,-1.0538486242294312,105,64.28802490234375,2.313178777694702,15.3,704.580810546875,6.009126663208008,66.40775609756098,91,88,46.7,75,58.11915588378906,1,1.0,0.3,1,1,5,3.0,46.0,87,64.12871551513672,0.0,2.0,-0.6931471824645996,4.085746765136719,-4.2985358238220215,2.9414780139923096,2.3377394676208496
466,Brazil,76,BRA,2010,93,46.67415237426758,3.200000047683716,7.223440647125244,46.0,2.797457509455588,4.479712,3.042105371191136,21.0,42.69,3.540959358215332,62.42,40,67.82621002197266,3.853337431578948,4.516402151246538,64.5999984741211,55.8603782653809,13.300000190734863,6.179999828338623,74.80000305175781,7.900000095367432,0.7862445712089539,2.453550100326538,0.0325523391366004,53,51.98600387573242,73.6919937133789,83,54.26365661621094,-5.319390773773193,5.6233439445495605,0.2996814250946045,423.8318481445313,0.0158250331878662,2.2718117237091064,0.2331209549071618,97.4040069580078,97.51412200927734,90.7280731201172,20,70.42195129394531,1.02579049637873,0.0025,11.934,17.869803709007,16.3363912600521,96.9,22,26.2616241695997,54,51.84897232055664,3.4867714189111747,4.089900103151862,0.088,80.62000274658203,8,6,-0.0393811278045177,0.1564998775720596,40.05255508422852,3.521275938395416,-0.0037492064293473,67,72.64830780029297,0.9932518005371094,17.8,662.8,7.26368522644043,73.26414634146343,99,99,80.5,45,65.37899017333984,1,1.0,3.3,1,1,6,3.0,44.0,84,64.7414779663086,0.0,4.0,-0.5545177459716797,1.6103729009628296,-4.2985358238220215,3.0819098949432373,3.0985991954803467
467,Botswana,72,BWA,2010,60,51.54994201660156,2.319999933242798,0.6082237958908081,90.0,3.927282580295567,3.891830000000001,3.938075073255813,65.48,62.5,6.205163478851318,71.88,86,58.75761413574219,4.91602443488372,3.706630688953489,74.80000305175781,30.260009765625,19.299999237060547,18.239999771118164,78.5999984741211,17.899999618530273,0.9567444920539856,3.07879900932312,0.0310958866029977,51,52.27450180053711,69.03899383544922,71,56.6605339050293,-7.178584575653076,5.660800457000732,0.1182496547698974,378.7189025878906,0.0021599531173706,3.1763837337493896,0.1280240485152655,96.43003845214844,97.68083190917967,87.72679138183594,48,64.54173278808594,8.08333333333333,0.0,0.95,35.32307815551758,13.537367820739746,95.9,5,37.1896677543812,32,63.36240768432617,4.507780185221675,5.03950141182266,0.079,62.20000076293945,8,5,0.4635652303695678,0.4561263024806976,58.98509979248047,5.199006742364532,0.6662079691886902,86,69.50878143310547,0.1899467855691909,19.4,543.6211547851562,5.43181037902832,63.40229268292684,95,96,60.6,48,64.29169464111328,1,1.2,0.0,0,1,6,10.0,40.0,96,62.534481048583984,0.0,1.0,-0.6931471824645996,3.2535107135772705,-4.2985358238220215,2.900941848754883,2.7334487438201904
468,Central African Republic,140,CAF,2010,142,32.81862258911133,2.3609321117401123,0.0182588007301092,21.06880187988281,3.905056953430176,3.0782713890075684,2.7797560691833496,0.0,18.75,9.495391845703123,32.33,141,45.78686141967773,3.921874046325684,3.3593921661376958,72.80000305175781,3.30080890655518,62.0,66.2699966430664,79.0999984741211,6.900000095367432,0.6582595109939575,4.513740062713623,0.0130535122007131,112,44.21329879760742,32.692501068115234,148,16.454225540161133,-7.178584575653076,4.250586032867432,0.0480108261108398,243.56190490722656,0.3139899969100952,1.107464075088501,0.6146449295385465,40.3196907043457,36.35626983642578,37.02669143676758,79,59.66621017456055,0.0514184397163121,0.0425,0.0,35.32307815551758,13.537367820739746,67.2,20,17.9658306737309,132,32.191375732421875,2.763523578643799,3.425388813018799,0.096,45.13999938964844,-1,3,-1.3902735710144043,-1.1516984701156616,25.62775993347168,2.480714797973633,-1.2939292192459106,148,46.29765319824219,3.444537401199341,4.4,867.2015380859375,5.056653022766113,47.625317073170734,45,53,20.7,135,36.42118835449219,0,4.5,4.5,1,1,3,0.0,61.0,149,39.72932052612305,3.0,4.5,1.770504355430603,10.521350860595703,2.533577919006348,2.859945297241211,2.6136600971221924
469,Canada,124,CAN,2010,5,73.97511291503906,3.869999885559082,31.69731903076172,28.0,4.805701305263158,5.472194,5.473697588268156,98.19,81.25,5.023880481719971,97.22,13,78.67185974121094,4.900545529050279,5.172537036871509,74.19999694824219,95.8046417236328,0.1180000007152557,0.0671096667647361,77.9000015258789,8.0,1.0050959587097168,2.065570116043091,0.0020105361472815,6,64.97817993164062,59.52000045776367,12,77.5252456665039,-1.3625564575195312,4.252383708953857,1.331563949584961,554.0886840820312,0.0106899738311767,5.1070733070373535,0.0907564972686641,96.5304183959961,99.81769561767578,99.39717864990234,17,72.37842559814453,1.48070175438597,0.03,73.4704805,40.67,1.3450322438769,99.8,24,8.39845026507053,10,78.51097869873047,4.904398631578948,5.531095021052632,0.221,53.59000015258789,10,7,1.7882252931594849,1.6908918619155884,86.93313598632812,6.243602042105263,1.8098323345184328,12,81.21269226074219,-2.3025851249694824,25.9,379.4,6.91368579864502,81.4129268292683,96,95,99.8,1,90.88573455810548,1,1.6,1.1,3,0,7,10.0,19.0,17,81.62025451660156,0.0,1.0,-0.6931471824645996,0.9732940196990968,-4.2985358238220215,1.9878743886947632,0.3658270239830017
470,Switzerland,756,CHE,2010,13,70.96717834472656,3.9700000286102295,37.207130432128906,13.0,5.747707558558559,6.021837,6.081179837500001,50.13,81.25,4.258445739746094,86.29,9,79.08011627197266,4.234677475,5.0929029975,76.4000015258789,97.54296875,0.0939999967813491,0.0584818758070468,82.4000015258789,4.5,1.019871950149536,2.2259700298309326,0.0121768955141305,16,61.28546142578125,48.27999877929688,3,80.22037506103516,-0.1446377485990524,34.538917541503906,0.9469585418701172,554.6870727539062,0.018559992313385,5.780417919158936,0.2585429323612798,95.94135284423828,99.85696411132812,99.55821990966795,10,74.36974334716797,6.47029702970297,0.205,93.7459645,35.32307815551758,13.537367820739746,100.0,23,26.3040917755078,8,79.70901489257812,5.395075316216216,5.845825293243244,0.29,39.790000915527344,10,7,1.886926293373108,1.6472880840301514,85.13003540039062,6.38591173873874,1.7663342952728271,4,83.07261657714844,-1.6094379425048828,17.8,350.6,5.429138660430908,82.24634146341465,95,92,99.9,17,80.37554168701172,1,2.3,2.9,2,0,7,5.0,13.0,4,84.10449981689453,0.0,1.0,-0.6931471824645996,0.8871268630027771,-4.2985358238220215,1.3350011110305786,-0.4093720912933349
471,Chile,152,CHL,2010,43,54.981632232666016,3.0899999141693115,10.43309497833252,52.0,3.2604403565217392,5.516477,3.5701850784530387,38.06,56.25,4.412798404693604,80.31,48,65.86076354980469,6.364767371270718,4.813936443093922,52.400001525878906,42.1792907714844,25.299999237060547,1.7200000286102295,65.69999694824219,8.100000381469727,0.795563817024231,3.688070058822632,0.0260755531489849,41,53.439544677734375,87.66999816894531,33,65.79843139648438,-2.8665249347686768,23.453126907348636,0.4177052974700928,455.3913269042969,0.0018900036811828,3.812371015548706,0.1678768535794952,95.822998046875,99.2677764892578,98.27037811279295,23,69.6932373046875,4.00338983050847,0.0175,76.890428,63.52,4.74880819215062,98.2,23,18.5568024410535,17,71.13432312011719,4.6032611,5.5533202260869565,0.142,59.630001068115234,10,7,1.261178970336914,1.447335124015808,71.6067886352539,5.363317382608695,1.3221518993377686,57,74.28389739990234,0.9555114507675172,25.3,469.7,10.224018096923828,80.27580487804879,92,93,97.7,42,66.50990295410156,0,1.3,1.8,1,0,7,1.0,29.0,52,71.40736389160156,0.0,1.5,-0.6931471824645996,4.230660915374756,-4.2985358238220215,2.4849066734313965,1.1487916707992554
472,China,156,CHN,2010,66,50.761680603027344,3.490000009536743,9.290704727172852,91.0,4.0656091387755104,4.690554,4.023669692672415,38.75,62.5,6.2136077880859375,68.72,30,71.49578094482422,4.582442886781609,4.241034681609196,69.4000015258789,63.817310333252,11.922605514526367,11.18000030517578,76.4000015258789,4.199999809265137,0.9212918281555176,1.9663200378417969,0.1014722809195518,133,41.18181610107422,0.0,34,65.56906127929688,-5.267401695251465,20.58027458190918,0.1437022686004638,563.6464233398438,0.0105900168418884,2.299743413925171,0.1795774975514202,99.8327865600586,99.6422882080078,97.0798568725586,134,49.53915023803711,19.6978314966228,0.80236030575,10.950039,14.86,1.64851405081811,91.4,13,16.7033572022299,118,36.50758743286133,3.972141207482993,4.758954893197279,0.213,0.0,-7,1,0.1021213978528976,-0.2178905159235,38.249454498291016,3.970351841496599,-0.3288297951221466,50,74.86167907714844,3.534611940383911,5.3,662.8924560546875,8.116544723510742,75.00741463414634,99,99,70.8,134,37.0424919128418,1,7.5,2.0,1,1,2,0.0,85.0,58,69.67338562011719,1.0,4.0,1.9228007793426516,4.927246570587158,-4.2985358238220215,2.583930492401123,-0.0139378113672137
473,Ivory Coast,384,CIV,2010,132,36.00620651245117,2.5299999713897705,0.0537595637142658,49.0,4.539342094240838,3.608061,2.081002938636364,35.35,18.75,8.327726364135742,47.53,127,51.20725631713867,4.4609128125,3.4286611147727277,52.70000076293945,21.98701477050781,48.900001525878906,29.020000457763672,67.9000015258789,4.099999904632568,0.7309477925300598,3.853749990463257,-0.003744316054508,141,39.5,0.0,139,26.8712100982666,-7.178584575653076,6.825131416320801,0.1229984760284423,277.3175048828125,0.1799299716949463,1.287123680114746,0.5245241057542769,46.65766143798828,71.2016372680664,51.5784797668457,80,59.34894180297852,2.0158771473191,0.01,0.55,22.15,2.00575801703553,80.7,15,22.8889277587157,147,25.79656791687012,2.815732976963351,3.7638127968586383,0.089,23.82999992370605,0,1,-1.260287523269653,-0.912446916103363,26.52931022644043,1.9273596942408375,-1.2363500595092771,137,54.386348724365234,3.357293605804444,7.9,779.7310180664062,4.641122341156006,50.15146341463415,85,70,20.9,99,48.14613723754883,0,2.0,3.7,1,0,2,1.0,68.0,105,60.38523864746094,0.0,3.5,0.6437751650810242,7.637350082397461,-4.2985358238220215,2.588418245315552,2.520653486251831
474,Cameroon,120,CMR,2010,124,39.519073486328125,2.549999952316284,0.0288687981665134,33.0,4.734570696428571,3.127558,2.5714957613636367,14.69,18.75,7.520776271820068,70.26,120,53.37509536743164,4.527930638636364,3.3691153,64.9000015258789,14.8096103668213,39.900001525878906,29.270000457763672,70.80000305175781,4.099999904632568,0.6469542980194092,4.092850208282471,0.0016696930397301,83,48.11831665039063,18.60300064086914,114,44.101932525634766,-7.178584575653076,20.404916763305664,0.0940971374511718,370.7007141113281,0.1438000202178955,1.8045473098754885,0.3511806196440342,69.85830688476562,80.5744400024414,70.26898193359375,93,58.4780387878418,0.353992673992674,0.035,0.0,29.795289993286133,6.45664800244692,72.1,21,10.9907221688154,140,29.59368133544922,3.1011629464285715,3.661516017857143,0.139,34.5099983215332,-4,2,-0.8750547170639038,-0.7257900834083557,26.52931022644043,2.648426035714286,-1.0523128509521484,123,59.02064895629883,3.260661125183105,9.8,861.0916748046875,4.331432342529297,53.694829268292686,84,79,44.7,121,43.249786376953125,0,0.6,0.4,0,1,2,10.0,67.0,109,59.826541900634766,0.0,2.5,0.9511486291885376,6.588498115539551,-4.2985358238220215,2.9583027362823486,1.2584928274154663
475,Democratic Republic of Congo,180,COD,2010,144,31.14861297607422,2.680000066757202,0.0,24.171504974365234,3.921387672424317,2.9331462383270264,2.4623866081237797,0.0,18.75,10.633366584777832,40.78,147,43.12762451171875,3.535292625427246,3.0999674797058105,71.5,3.69672608375549,63.59999847412109,77.18000030517578,72.4000015258789,8.199999809265137,0.5351958870887756,4.3383002281188965,0.0243932716548442,132,41.21443176269531,52.71749877929688,144,23.874238967895508,-7.178584575653076,19.719846725463867,0.0268354415893554,296.82794189453125,0.2121899724006652,1.0226199626922607,0.5606222990492653,60.7848014831543,49.71958923339844,33.77265930175781,143,43.862911224365234,0.0759555555555556,0.2,0.0,22.78194999694824,4.39945874682502,50.7,4,12.0403076258292,139,30.22611427307129,2.7367115020751958,3.402695894241333,0.084,61.36000061035156,5,2,-1.734941005706787,-1.582300305366516,24.72621154785156,2.0146634578704834,-1.612145185470581,146,49.71459197998047,5.4063873291015625,3.7,1083.7415771484375,3.794428825378418,56.89614634146342,60,74,26.8,141,33.42061233520508,0,2.8,2.9,1,1,2,3.0,81.0,148,40.07830429077149,5.0,5.0,4.932441234588623,8.885902404785156,1.4022612571716309,2.8790884017944336,2.600903987884521
476,Congo,178,COG,2010,136,35.240482330322266,2.4800000190734863,0.006080187857151,28.307655334472656,3.652620792388916,3.303170919418335,2.7088441848754883,19.14,18.75,8.791653633117676,41.47,148,42.94131851196289,3.060052394866944,1.8420772552490237,69.69999694824219,8.99347305297852,46.5,50.220001220703125,71.80000305175781,6.5,0.4259332120418548,5.772630214691162,0.0223236083984375,143,39.45454406738281,0.0,124,38.44661712646485,-7.178584575653076,10.121150016784668,0.0421547889709472,264.0049133300781,0.0024499893188476,2.1228716373443604,0.354316059602649,70.74732208251953,82.53567504882812,76.7282485961914,59,63.5187873840332,0.0207207207207207,0.0175,0.18,30.64293098449707,33.5004873880056,74.3,23,30.4078882804258,146,26.197338104248047,2.5878982543945312,3.283188343048096,0.073,80.38999938964844,-4,2,-1.2339884042739868,-1.267207145690918,25.62775993347168,1.9329677820205688,-1.1833568811416626,140,53.644622802734375,2.68802809715271,9.5,911.5003051757812,5.073101997375488,59.14312195121952,74,75,14.3,112,45.41893005371094,0,1.0,0.0,1,1,3,10.0,47.860111236572266,111,59.44967269897461,0.0,2.0,-0.6931471824645996,8.534194946289062,-4.2985358238220215,2.7018866539001465,2.355339765548706
477,Colombia,170,COL,2010,44,54.84287643432617,2.7699999809265137,5.69069766998291,59.0,3.9118322988372096,4.268952,3.004728442975207,63.15,62.5,6.536111831665039,85.48,88,58.70823287963867,3.4947228347107444,3.959367554820937,58.79999923706055,30.4277992248535,37.20000076293945,8.0600004196167,70.19999694824219,12.0,0.7874631881713867,3.4001500606536865,0.0324848182499408,37,54.14488983154297,37.1875,74,56.25127410888672,-7.178584575653076,7.591463565826416,0.7817096710205078,416.219482421875,0.0463500022888183,3.4795923233032227,0.249107356381596,100.0,98.09841918945312,94.03302001953124,43,65.52611541748047,0.518502202643172,0.0025,12.243,60.3233970226243,16.1341217909796,91.0,23,21.1764536827745,69,47.79276657104492,3.44663248372093,4.394976602325581,0.084,44.06999969482422,7,5,-0.0428464375436306,0.2590512931346893,38.249454498291016,3.4830269383720927,-0.3454352021217346,64,72.96604919433594,0.9162907600402832,19.0,531.3,7.255836486816406,73.2778536585366,88,88,79.3,52,63.59459686279297,1,2.8,3.1,2,0,4,0.0,56.0,145,41.67966842651367,4.0,4.5,4.333832263946533,9.061241149902344,2.211011409759521,2.6173958778381348,3.4758222103118896
